1649034720,200,600,0,0,3165,695,1791,1051,2783,1820,400
400
1649034721.000001,200,600,0,0,2973,541,2139,943,2649,2064,400
1649034721.000002,200,600,0,0,2620,461,2587,888,2401,2378,400
1649034721.000003,200,600,0,0,2301,500,2857,914,2178,2567,400
1649034721.000004,200,600,0,0,1958,621,3089,999,1937,2730,400
1649034721.000005,200,600,0,0,1610,818,3239,1137,1693,2835,400
1649034721.000006,200,600,0,0,1265,1178,3312,1389,1451,2886,400
1649034721.000007,200,600,0,0,897,1500,3270,1615,1193,2857,400
1649034721.000008,200,600,0,0,677,1844,3151,1857,1039,2773,400
1649034721.000009,200,600,0,0,530,2193,2951,2101,935,2633,400
1649034721.000010,200,600,0,0,461,2622,2587,2402,888,2377,400
1649034721.000011,200,600,0,0,507,2896,2264,2595,919,2151,400
1649034721.000012,200,600,0,0,548,3112,1919,2746,948,1909,400
1649034721.000013,200,600,0,0,923,3282,1460,2865,1211,1587,400
1649034721.000014,200,600,0,0,1207,3312,1143,2886,1410,1365,400
1649034721.000015,200,600,0,0,1532,3257,870,2848,1638,1174,400
1649034721.000016,200,600,0,0,1788,3120,650,2752,1818,1020,400
1649034721.000017,200,600,0,0,2336,2827,487,2546,2201,905,400
1649034721.000018,200,600,0,0,2650,2539,462,2344,2422,888,400
1649034721.000019,200,600,0,0,2920,2211,521,2114,2611,929,400
1649034721.000020,200,600,0,0,3127,1865,652,1871,2757,1021,400
1649034721.000021,200,600,0,0,3287,1409,960,1552,2869,1237,400
1649034721.000022,200,600,0,0,3310,1098,1241,1333,2885,1434,400
1649034721.000023,200,600,0,0,3248,833,1570,1148,2841,1664,400
1649034721.000024,200,600,0,0,3040,580,2033,970,2695,1989,400
1649034721.000025,200,600,0,0,2802,480,2372,900,2529,2227,400
1649034721.000026,200,600,0,0,2510,465,2683,890,2324,2445,400
1649034721.000027,200,600,0,0,2180,534,2954,938,2092,2635,400
1649034721.000028,200,600,0,0,1806,751,3200,1090,1830,2808,400
1649034721.000029,200,600,0,0,1378,994,3297,1260,1530,2876,400
1649034721.000030,200,600,0,0,1070,1290,3304,1468,1314,2881,400
1649034721.000031,200,600,0,0,811,1623,3243,1702,1132,2838,400
1649034721.000032,200,600,0,0,567,2087,3020,2027,961,2682,400
1649034721.000033,200,600,0,0,475,2422,2773,2262,897,2508,400
1649034721.000034,200,600,0,0,467,2727,2475,2476,891,2299,400
1649034721.000035,200,600,0,0,589,3052,2026,2704,976,1985,400
1649034721.000036,200,600,0,0,771,3217,1675,2820,1104,1738,400
1649034721.000037,200,600,0,0,1019,3302,1331,2879,1278,1497,400
1649034721.000038,200,600,0,0,1429,3282,948,2865,1565,1229,400
1649034721.000039,200,600,0,0,1770,3171,711,2787,1805,1062,400
1649034721.000040,200,600,0,0,2118,2983,560,2656,2049,956,400
1649034721.000041,200,600,0,0,2558,2632,461,2409,2357,888,400
1649034721.000042,200,600,0,0,2843,2316,484,2188,2557,903,400
1649034721.000043,200,600,0,0,3071,1974,609,1948,2717,991,400
1649034721.000044,200,600,0,0,3263,1511,881,1623,2852,1182,400
1649034721.000045,200,600,0,0,3312,1190,1147,1398,2886,1368,400
1649034721.000046,200,600,0,0,3276,908,1468,1200,2861,1593,400
1649034721.000047,200,600,0,0,3157,685,1809,1044,2777,1832,400
1649034721.000048,200,600,0,0,2882,503,2270,916,2584,2155,400
1649034721.000049,200,600,0,0,2693,461,2767,888,2452,2504,400
1649034721.000050,200,600,0,0,2284,504,2868,917,2165,2575,400
1649034721.000051,200,600,0,0,1940,630,3099,1005,1924,2737,400
1649034721.000052,200,600,0,0,1480,913,3276,1204,1601,2861,400
1649034721.000053,200,600,0,0,1160,1193,3312,1400,1377,2886,400
1649034721.000054,200,600,0,0,884,1517,3263,1627,1184,2852,400
1649034721.000055,200,600,0,0,612,1978,3072,1951,992,2718,400
1649034721.000056,200,600,0,0,495,2321,2846,2191,910,2559,400
1649034721.000057,200,600,0,0,461,2637,2571,2413,888,2366,400
1649034721.000058,200,600,0,0,512,2909,2068,2603,923,2014,400
1649034721.000059,200,600,0,0,707,3174,1785,2790,1059,1815,400
1649034721.000060,200,600,0,0,937,3284,1431,2866,1220,1567,400
1649034721.000061,200,600,0,0,1223,3310,1128,2885,1421,1354,400
1649034721.000062,200,600,0,0,1663,3215,772,2818,1730,1105,400
1649034721.000063,200,600,0,0,2011,3048,591,2701,1974,978,400
1649034721.000064,200,600,0,0,2352,2813,483,2536,2213,903,400
1649034721.000065,200,600,0,0,2666,2524,463,2334,2433,888,400
1649034721.000066,200,600,0,0,3008,2079,565,2022,2673,960,400
1649034721.000067,200,600,0,0,3188,1731,737,1777,2799,1080,400
1649034721.000068,200,600,0,0,3290,1392,963,1540,2871,1239,400
1649034721.000069,200,600,0,0,3309,1083,1257,1323,2884,1445,400
1649034721.000070,200,600,0,0,3202,747,1880,1087,2809,1882,400
1649034721.000071,200,600,0,0,3029,572,2053,965,2688,2003,400
1649034721.000072,200,600,0,0,2789,478,2389,898,2519,2239,400
1649034721.000073,200,600,0,0,2493,467,2706,891,2312,2461,400
1649034721.000074,200,600,0,0,2047,582,3027,971,1999,2687,400
