1649033040,200,600,0,0,2243,2959,548,2638,2136,948,400
400
1649033041.000001,200,600,0,0,2485,2700,463,2457,2306,888,400
1649033041.000002,200,600,0,0,2782,2392,478,2241,2514,898,400
1649033041.000003,200,600,0,0,3024,2052,576,2003,2684,967,400
1649033041.000004,200,600,0,0,3240,1590,826,1679,2835,1143,400
1649033041.000005,200,600,0,0,3308,1260,1077,1447,2884,1319,400
1649033041.000006,200,600,0,0,3292,968,1389,1242,2872,1538,400
1649033041.000007,200,600,0,0,3140,667,1845,1031,2766,1857,400
1649033041.000008,200,600,0,0,2938,524,2192,931,2624,2101,400
1649033041.000009,200,600,0,0,2673,463,2531,888,2438,2339,400
1649033041.000010,200,600,0,0,2361,486,2822,904,2219,2543,400
1649033041.000011,200,600,0,0,1904,647,3115,1017,1899,2748,400
1649033041.000012,200,600,0,0,1558,855,3255,1163,1656,2846,400
1649033041.000013,200,600,0,0,1231,1125,3311,1353,1427,2885,400
1649033041.000014,200,600,0,0,943,1440,3284,1573,1225,2867,400
1649033041.000015,200,600,0,0,650,1898,3117,1894,1019,2749,400
1649033041.000016,200,600,0,0,514,2244,2904,2137,924,2600,400
1649033041.000017,200,600,0,0,461,2569,2643,2365,888,2417,400
1649033041.000018,200,600,0,0,493,2852,2324,2564,909,2193,400
1649033041.000019,200,600,0,0,663,3137,1854,2764,1029,1864,400
1649033041.000020,200,600,0,0,878,3265,1509,2853,1179,1622,400
1649033041.000021,200,600,0,0,1153,3312,1186,2886,1372,1395,400
1649033041.000022,200,600,0,0,1584,3241,836,2837,1674,1150,400
1649033041.000023,200,600,0,0,1931,3093,638,2732,1918,1011,400
1649033041.000024,200,600,0,0,2276,2873,501,2578,2159,915,400
1649033041.000025,200,600,0,0,2508,2595,461,2383,2322,888,400
1649033041.000026,200,600,0,0,2956,2160,537,2078,2637,940,400
1649033041.000027,200,600,0,0,3153,1812,691,1834,2774,1048,400
1649033041.000028,200,600,0,0,3274,1467,916,1593,2859,1206,400
1649033041.000029,200,600,0,0,3306,1053,1290,1302,2882,1468,400
1649033041.000030,200,600,0,0,3231,796,1622,1122,2829,1701,400
1649033041.000031,200,600,0,0,3076,606,1970,989,2720,1945,400
1649033041.000032,200,600,0,0,2760,472,2422,895,2499,2262,400
1649033041.000033,200,600,0,0,2461,469,2727,892,2289,2476,400
