1649032500,200,600,0,0,3292,1384,983,1534,2872,1253,400
,400
1649032501.000001,200,600,0,0,2145,2966,540,2644,2068,942,400
1649032501.000002,200,600,0,0,2477,2708,467,2462,2301,891,400
1649032501.000003,200,600,0,0,2685,2400,479,2247,2447,899,400
1649032501.000004,200,600,0,0,3019,2063,561,2010,2680,957,400
1649032501.000005,200,600,0,0,3237,1599,987,1685,2834,1256,400
1649032501.000006,200,600,0,0,3308,1268,1083,1453,2883,1323,400
1649032501.000007,200,600,0,0,3293,975,1381,1247,2873,1532,400
1649032501.000008,200,600,0,0,3144,672,1838,1035,2769,1853,400
1649032501.000009,200,600,0,0,2944,526,2183,933,2628,2094,400
1649032501.000010,200,600,0,0,2680,462,2512,888,2443,2325,400
1649032501.000011,200,600,0,0,2369,484,2801,903,2225,2528,400
1649032501.000012,200,600,0,0,1922,638,3108,1011,1911,2743,400
1649032501.000013,200,600,0,0,1575,842,3250,1154,1668,2843,400
1649032501.000014,200,600,0,0,1247,1110,3310,1342,1438,2885,400
1649032501.000015,200,600,0,0,872,1534,3259,1639,1175,2849,400
1649032501.000016,200,600,0,0,659,1880,3123,1882,1026,2754,400
1649032501.000017,200,600,0,0,519,2226,2916,2125,928,2609,400
1649032501.000018,200,600,0,0,462,2553,2644,2354,888,2418,400
1649032501.000019,200,600,0,0,517,2921,2229,2612,926,2127,400
1649032501.000020,200,600,0,0,654,3130,1883,2758,1022,1884,400
1649032501.000021,200,600,0,0,865,3262,1359,2851,1170,1517,400
1649032501.000022,200,600,0,0,1137,3312,1212,2886,1361,1414,400
1649032501.000023,200,600,0,0,1567,3247,848,2841,1662,1158,400
1649032501.000024,200,600,0,0,1913,3102,635,2739,1905,1009,400
1649032501.000025,200,600,0,0,2258,2886,505,2587,2147,918,400
1649032501.000026,200,600,0,0,2581,2610,461,2394,2374,888,400
1649032501.000027,200,600,0,0,2944,2177,532,2090,2628,937,400
1649032501.000028,200,600,0,0,3144,1830,682,1847,2769,1042,400
1649032501.000029,200,600,0,0,3270,1486,901,1605,2856,1195,400
1649032501.000030,200,600,0,0,3308,1068,1282,1313,2883,1463,400
1649032501.000031,200,600,0,0,3237,809,1607,1131,2834,1691,400
1649032501.000032,200,600,0,0,3086,614,1963,994,2727,1940,400
1649032501.000033,200,600,0,0,2862,495,2298,911,2571,2175,400
1649032501.000034,200,600,0,0,2436,473,2745,896,2272,2489,400
1649032501.000035,200,600,0,0,2101,561,2995,957,2037,2664,400
1649032501.000036,200,600,0,0,1752,730,3186,1075,1792,2798,400
1649032501.000037,200,600,0,0,1412,966,3288,1241,1553,2869,400
1649032501.000038,200,600,0,0,1005,1364,3298,1520,1269,2876,400
1649032501.000039,200,600,0,0,760,1701,3201,1757,1096,2808,400
1649032501.000040,200,600,0,0,581,2050,3045,2001,971,2699,400
1649032501.000041,200,600,0,0,466,2495,2711,2313,890,2464,400
1649032501.000042,200,600,0,0,478,2791,2389,2521,899,2239,400
1649032501.000043,200,600,0,0,574,3031,2059,2689,966,2008,400
1649032501.000044,200,600,0,0,749,3202,1535,2809,1089,1640,400
1649032501.000045,200,600,0,0,1085,3309,1269,2884,1324,1453,400
1649032501.000046,200,600,0,0,1395,3290,967,2871,1542,1242,400
1649032501.000047,200,600,0,0,1734,3186,729,2798,1780,1075,400
1649032501.000048,200,600,0,0,2083,3006,562,2671,2024,958,400
1649032501.000049,200,600,0,0,2526,2662,463,2430,2335,888,400
1649032501.000050,200,600,0,0,2816,2350,488,2211,2538,906,400
