1649034420,200,600,0,0,2517,474,2766,896,2329,2503,400
9,400
1649034421.000001,200,600,0,0,2092,566,3011,960,2030,2675,400
1649034421.000002,200,600,0,0,1628,807,3233,1129,1705,2831,400
1649034421.000003,200,600,0,0,1295,1065,3306,1310,1472,2882,400
1649034421.000004,200,600,0,0,1088,1373,3294,1526,1326,2873,400
1649034421.000005,200,600,0,0,687,1827,3149,1845,1045,2772,400
1649034421.000006,200,600,0,0,536,2174,2785,2088,939,2517,400
1649034421.000007,200,600,0,0,465,2504,2689,2320,890,2449,400
1649034421.000008,200,600,0,0,479,2798,2392,2525,900,2241,400
1649034421.000009,200,600,0,0,628,3101,1934,2738,1004,1920,400
1649034421.000010,200,600,0,0,828,3246,1590,2840,1145,1678,400
1649034421.000011,200,600,0,0,1092,3310,1261,2885,1330,1448,400
1649034421.000012,200,600,0,0,1403,3288,972,2870,1548,1245,400
1649034421.000013,200,600,0,0,1859,3130,670,2759,1867,1034,400
1649034421.000014,200,600,0,0,2206,2923,520,2613,2111,928,400
1649034421.000015,200,600,0,0,2534,2656,462,2426,2340,888,400
1649034421.000016,200,600,0,0,2823,2341,489,2205,2543,907,400
1649034421.000017,200,600,0,0,3118,1883,643,1884,2750,1014,400
1649034421.000018,200,600,0,0,3256,1538,851,1642,2847,1161,400
1649034421.000019,200,600,0,0,3311,1214,1124,1415,2886,1352,400
1649034421.000020,200,600,0,0,3253,845,1555,1156,2845,1654,400
1649034421.000021,200,600,0,0,3114,640,1898,1012,2747,1895,400
1649034421.000022,200,600,0,0,2901,509,2244,920,2598,2137,400
1649034421.000023,200,600,0,0,2628,461,2568,888,2406,2364,400
1649034421.000024,200,600,0,0,2197,528,2945,934,2105,2628,400
1649034421.000025,200,600,0,0,1851,674,3144,1036,1861,2769,400
1649034421.000026,200,600,0,0,1506,892,3259,1189,1619,2849,400
1649034421.000027,200,600,0,0,1184,1171,3312,1385,1394,2886,400
1649034421.000028,200,600,0,0,912,1604,3238,1689,1203,2834,400
1649034421.000029,200,600,0,0,624,1953,3100,1933,1001,2738,400
1649034421.000030,200,600,0,0,501,2295,2877,2173,915,2581,400
1649034421.000031,200,600,0,0,466,2713,2491,2466,890,2310,400
1649034421.000032,200,600,0,0,539,2970,2159,2646,941,2078,400
1649034421.000033,200,600,0,0,692,3162,1809,2781,1049,1832,400
1649034421.000034,200,600,0,0,917,3278,1468,2862,1206,1593,400
1649034421.000035,200,600,0,0,1304,3303,1045,2880,1478,1296,400
1649034421.000036,200,600,0,0,1637,3224,801,2824,1711,1125,400
1649034421.000037,200,600,0,0,1985,3064,602,2712,1955,986,400
1649034421.000038,200,600,0,0,2416,2833,489,2551,2258,906,400
1649034421.000039,200,600,0,0,2739,2441,470,2276,2484,893,400
1649034421.000040,200,600,0,0,2991,2107,556,2041,2661,953,400
1649034421.000041,200,600,0,0,3177,1757,710,1796,2791,1061,400
1649034421.000042,200,600,0,0,3303,1309,1036,1481,2880,1290,400
1649034421.000043,200,600,0,0,3300,1010,1350,1272,2878,1511,400
1649034421.000044,200,600,0,0,3212,763,1675,1099,2816,1738,400
1649034421.000045,200,600,0,0,2956,583,2024,972,2637,1983,400
1649034421.000046,200,600,0,0,2717,467,2472,891,2469,2297,400
1649034421.000047,200,600,0,0,2411,477,2945,898,2254,2629,400
1649034421.000048,200,600,0,0,2074,573,3022,965,2018,2683,400
1649034421.000049,200,600,0,0,1725,745,3197,1086,1773,2805,400
1649034421.000050,200,600,0,0,1279,1080,3307,1321,1461,2883,400
1649034421.000051,200,600,0,0,984,1389,3291,1538,1254,2871,400
1649034421.000052,200,600,0,0,743,1728,3193,1775,1085,2803,400
1649034421.000053,200,600,0,0,530,2193,2951,2101,935,2633,400
1649034421.000054,200,600,0,0,464,2521,2686,2331,889,2447,400
1649034421.000055,200,600,0,0,482,2812,2375,2535,902,2229,400
1649034421.000056,200,600,0,0,581,3042,2033,2697,971,1989,400
1649034421.000057,200,600,0,0,835,3249,1581,2842,1149,1672,400
1649034421.000058,200,600,0,0,1100,3310,1241,2885,1335,1434,400
1649034421.000059,200,600,0,0,1412,3287,951,2868,1553,1230,400
1649034421.000060,200,600,0,0,1752,3179,718,2793,1792,1067,400
1649034421.000061,200,600,0,0,2215,2918,518,2610,2117,927,400
1649034421.000062,200,600,0,0,2542,2647,462,2420,2346,888,400
1649034421.000063,200,600,0,0,2829,2333,488,2199,2548,906,400
1649034421.000064,200,600,0,0,3123,1875,656,1878,2753,1023,400
1649034421.000065,200,600,0,0,3258,1529,869,1636,2848,1173,400
1649034421.000066,200,600,0,0,3311,1204,1129,1408,2886,1355,400
1649034421.000067,200,600,0,0,3280,921,1449,1209,2864,1579,400
1649034421.000068,200,600,0,0,3109,635,1919,1009,2744,1909,400
1649034421.000069,200,600,0,0,2895,507,2264,919,2594,2151,400
1649034421.000070,200,600,0,0,2620,461,2587,888,2401,2378,400
1649034421.000071,200,600,0,0,2301,500,2857,914,2178,2567,400
1649034421.000072,200,600,0,0,1842,680,3135,1040,1855,2762,400
1649034421.000073,200,600,0,0,1497,900,3272,1195,1613,2858,400
1649034421.000074,200,600,0,0,1265,1178,3312,1389,1451,2886,400
1649034421.000075,200,600,0,0,897,1500,3270,1615,1193,2857,400
1649034421.000076,200,600,0,0,620,1960,3082,1938,998,2725,400
1649034421.000077,200,600,0,0,499,2305,2856,2180,913,2567,400
1649034421.000078,200,600,0,0,461,2622,2587,2402,888,2377,400
1649034421.000079,200,600,0,0,542,2977,2150,2651,943,2072,400
1649034421.000080,200,600,0,0,697,3167,1803,2784,1052,1828,400
1649034421.000081,200,600,0,0,923,3282,1460,2865,1211,1587,400
1649034421.000082,200,600,0,0,1207,3312,1143,2886,1410,1365,400
1649034421.000083,200,600,0,0,1646,3221,784,2823,1718,1113,400
1649034421.000084,200,600,0,0,1994,3060,598,2709,1962,983,400
1649034421.000085,200,600,0,0,2336,2827,487,2546,2201,905,400
1649034421.000086,200,600,0,0,2650,2539,462,2344,2422,888,400
1649034421.000087,200,600,0,0,2996,2097,559,2034,2665,956,400
1649034421.000088,200,600,0,0,3181,1750,726,1791,2794,1073,400
1649034421.000089,200,600,0,0,3287,1409,960,1552,2869,1237,400
1649034421.000090,200,600,0,0,3299,1003,1526,1267,2877,1634,400
1649034421.000091,200,600,0,0,3209,758,1695,1095,2814,1752,400
1649034421.000092,200,600,0,0,3040,580,2033,970,2695,1989,400
1649034421.000093,200,600,0,0,2802,480,2372,900,2529,2227,400
1649034421.000094,200,600,0,0,2403,478,2787,899,2249,2518,400
1649034421.000095,200,600,0,0,2154,575,3017,967,2074,2679,400
1649034421.000096,200,600,0,0,1806,751,3200,1090,1830,2808,400
1649034421.000097,200,600,0,0,1168,1187,3312,1396,1383,2886,400
1649034421.000098,200,600,0,0,891,1508,3277,1621,1188,2861,400
1649034421.000099,200,600,0,0,673,1854,3139,1864,1035,2765,400
1649034421.000100,200,600,0,0,497,2313,2864,2185,912,2572,400
1649034421.000101,200,600,0,0,461,2631,2567,2408,888,2364,400
1649034421.000102,200,600,0,0,510,2904,2244,2600,921,2137,400
1649034421.000103,200,600,0,0,702,3169,1794,2786,1056,1821,400
1649034421.000104,200,600,0,0,930,3282,1451,2865,1216,1581,400
1649034421.000105,200,600,0,0,1215,3311,1135,2886,1416,1360,400
1649034421.000106,200,600,0,0,1540,3255,856,2846,1644,1164,400
1649034421.000107,200,600,0,0,2003,3053,603,2705,1968,986,400
1649034421.000108,200,600,0,0,2344,2820,488,2541,2207,906,400
1649034421.000109,200,600,0,0,2658,2531,462,2338,2428,888,400
1649034421.000110,200,600,0,0,3002,2089,551,2029,2669,950,400
1649034421.000111,200,600,0,0,3184,1741,720,1784,2796,1069,400
1649034421.000112,200,600,0,0,3289,1400,959,1546,2870,1236,400
1649034421.000113,200,600,0,0,3309,1089,1261,1327,2884,1448,400
1649034421.000114,200,600,0,0,3206,752,1693,1091,2812,1751,400
1649034421.000115,200,600,0,0,3035,577,2053,968,2692,2003,400
1649034421.000116,200,600,0,0,2795,479,2381,899,2524,2233,400
1649034421.000117,200,600,0,0,2502,465,2690,889,2318,2450,400
1649034421.000118,200,600,0,0,2056,580,3033,970,2005,2691,400
1649034421.000119,200,600,0,0,1708,756,3195,1094,1761,2804,400
1649034421.000120,200,600,0,0,1370,1000,3296,1265,1524,2875,400
1649034421.000121,200,600,0,0,971,1406,3299,1550,1244,2877,400
1649034421.000122,200,600,0,0,644,1747,3186,1789,1015,2798,400
1649034422.000123,200,600,0,0,564,2094,3004,2032,959,2670,400
1649034422.000124,200,600,0,0,474,2431,2757,2268,896,2497,400
1649034422.000125,200,600,0,0,486,2824,2358,2544,904,2217,400
1649034422.000126,200,600,0,0,592,3056,2015,2707,979,1976,400
1649034422.000127,200,600,0,0,776,3219,1669,2821,1108,1734,400
1649034422.000128,200,600,0,0,1027,3301,1334,2879,1283,1499,400
1649034422.000129,200,600,0,0,1526,3282,933,2865,1634,1218,400
1649034422.000130,200,600,0,0,1779,3169,714,2786,1811,1064,400
1649034422.000131,200,600,0,0,2127,2978,546,2652,2055,946,400
1649034422.000132,200,600,0,0,2565,2626,461,2405,2363,888,400
1649034422.000133,200,600,0,0,2849,2307,494,2182,2562,910,400
1649034422.000134,200,600,0,0,3076,1963,616,1940,2720,995,400
1649034422.000135,200,600,0,0,3231,1617,798,1697,2829,1123,400
1649034422.000136,200,600,0,0,3312,1180,1155,1391,2886,1374,400
1649034422.000137,200,600,0,0,3274,901,1474,1195,2859,1597,400
1649034422.000138,200,600,0,0,3153,681,1829,1041,2774,1846,400
1649034422.000139,200,600,0,0,2876,499,2279,914,2580,2161,400
1649034422.000140,200,600,0,0,2597,461,2610,888,2385,2394,400
1649034422.000141,200,600,0,0,2276,505,2885,918,2159,2587,400
1649034422.000142,200,600,0,0,1931,634,3090,1008,1918,2730,400
1649034422.000143,200,600,0,0,1471,920,3278,1209,1595,2862,400
1649034422.000144,200,600,0,0,1153,1202,3312,1407,1372,2886,400
1649034422.000145,200,600,0,0,878,1527,3261,1634,1179,2850,400
1649034422.000146,200,600,0,0,663,1872,3130,1876,1029,2759,400
1649034422.000147,200,600,0,0,493,2330,2848,2197,909,2561,400
1649034422.000148,200,600,0,0,461,2646,2566,2419,888,2363,400
1649034422.000149,200,600,0,0,514,2916,2238,2609,924,2133,400
1649034422.000150,200,600,0,0,712,3178,1765,2792,1063,1801,400
1649034422.000151,200,600,0,0,943,3287,1434,2869,1225,1569,400
1649034422.000152,200,600,0,0,1231,3311,1112,2885,1427,1343,400
1649034422.000153,200,600,0,0,1558,3251,843,2843,1656,1155,400
1649034422.000154,200,600,0,0,2021,3043,587,2698,1980,975,400
1649034422.000155,200,600,0,0,2361,2807,485,2532,2219,903,400
1649034422.000156,200,600,0,0,2673,2515,466,2327,2438,890,400
1649034422.000157,200,600,0,0,3013,2071,572,2016,2677,964,400
1649034422.000158,200,600,0,0,3191,1723,728,1772,2802,1074,400
1649034422.000159,200,600,0,0,3292,1384,983,1534,2872,1253,400
1649034422.000160,200,600,0,0,3308,1075,1266,1318,2884,1451,400
1649034422.000161,200,600,0,0,3199,741,1713,1084,2807,1765,400
1649034422.000162,200,600,0,0,3024,570,2237,963,2684,2133,400
1649034422.000163,200,600,0,0,2871,476,2408,897,2577,2252,400
1649034422.000164,200,600,0,0,2485,466,2705,890,2306,2460,400
1649034422.000165,200,600,0,0,2038,587,3044,975,1993,2698,400
1649034422.000166,200,600,0,0,1690,767,3210,1101,1749,2815,400
1649034422.000167,200,600,0,0,1442,1016,3301,1276,1575,2878,400
1649034422.000168,200,600,0,0,957,1423,3285,1561,1235,2867,400
1649034422.000169,200,600,0,0,722,1765,3187,1801,1070,2799,400
1649034422.000170,200,600,0,0,557,2113,2993,2045,954,2662,400
1649034422.000171,200,600,0,0,472,2447,2751,2280,894,2493,400
1649034422.000172,200,600,0,0,489,2839,2341,2554,907,2205,400
1649034422.000173,200,600,0,0,600,3068,1989,2715,984,1958,400
1649034422.000174,200,600,0,0,787,3227,1651,2827,1116,1721,400
1649034422.000175,200,600,0,0,1041,3305,1317,2881,1293,1487,400
1649034422.000176,200,600,0,0,1454,3277,917,2861,1583,1207,400
1649034422.000177,200,600,0,0,1886,3159,704,2779,1886,1057,400
1649034422.000178,200,600,0,0,2145,2966,540,2644,2068,942,400
1649034422.000179,200,600,0,0,2581,2610,461,2394,2374,888,400
1649034422.000180,200,600,0,0,2951,2290,501,2169,2633,915,400
1649034422.000181,200,600,0,0,3086,1945,624,1928,2727,1001,400
1649034422.000182,200,600,0,0,3237,1599,987,1685,2834,1256,400
1649034422.000183,200,600,0,0,3313,1165,1349,1381,2886,1509,400
1649034422.000184,200,600,0,0,3270,888,1491,1186,2856,1609,400
1649034422.000185,200,600,0,0,3144,672,1838,1035,2769,1853,400
1649034422.000186,200,600,0,0,2862,495,2298,911,2571,2175,400
1649034422.000187,200,600,0,0,2581,461,2614,888,2374,2397,400
1649034422.000188,200,600,0,0,2258,511,2898,922,2147,2596,400
1649034422.000189,200,600,0,0,1913,642,3102,1014,1905,2739,400
1649034422.000190,200,600,0,0,1454,931,3279,1217,1583,2863,400
1649034422.000191,200,600,0,0,1137,1217,3312,1417,1361,2886,400
1649034422.000192,200,600,0,0,865,1543,3267,1646,1170,2855,400
1649034422.000193,200,600,0,0,654,1890,3130,1889,1022,2758,400
1649034422.000194,200,600,0,0,489,2347,2823,2209,907,2543,400
1649034422.000195,200,600,0,0,462,2660,2547,2429,888,2350,400
1649034422.000196,200,600,0,0,519,2927,2218,2616,928,2119,400
1649034422.000197,200,600,0,0,722,3184,1758,2797,1070,1796,400
1649034422.000198,200,600,0,0,957,3289,1417,2870,1235,1557,400
1649034422.000199,200,600,0,0,1247,3308,1105,2884,1438,1338,400
1649034422.000200,200,600,0,0,1575,3244,828,2839,1668,1144,400
1649034422.000201,200,600,0,0,2038,3033,580,2690,1993,970,400
1649034422.000202,200,600,0,0,2378,2793,479,2522,2231,899,400
1649034422.000203,200,600,0,0,2777,2499,464,2316,2511,889,400
1649034422.000204,200,600,0,0,2861,2168,535,2084,2570,939,400
1649034422.000205,200,600,0,0,3199,1705,741,1759,2807,1084,400
1649034422.000206,200,600,0,0,3295,1367,1164,1522,2874,1380,400
1649034422.000207,200,600,0,0,3307,1059,1282,1306,2883,1462,400
1649034422.000208,200,600,0,0,3191,731,1740,1076,2802,1783,400
1649034422.000209,200,600,0,0,3013,563,2077,959,2677,2020,400
1649034422.000210,200,600,0,0,2767,473,2592,896,2504,2381,400
1649034422.000211,200,600,0,0,2469,469,2728,893,2295,2476,400
1649034422.000212,200,600,0,0,2021,594,3054,980,1980,2705,400
1649034422.000213,200,600,0,0,1672,778,3217,1109,1736,2820,400
1649034422.000214,200,600,0,0,1336,1029,3292,1285,1501,2872,400
1649034422.000215,200,600,0,0,1034,1331,3302,1497,1288,2879,400
1649034422.000216,200,600,0,0,712,1783,3168,1814,1063,2785,400
1649034422.000217,200,600,0,0,462,2130,2981,2057,888,2654,400
1649034422.000218,200,600,0,0,470,2464,2737,2291,893,2483,400
1649034422.000219,200,600,0,0,493,2852,2324,2564,909,2193,400
1649034422.000220,200,600,0,0,608,3078,1982,2722,990,1953,400
1649034422.000221,200,600,0,0,799,3232,1634,2830,1124,1709,400
1649034422.000222,200,600,0,0,1055,3306,1301,2882,1304,1476,400
1649034422.000223,200,600,0,0,1471,3272,915,2858,1595,1205,400
1649034422.000224,200,600,0,0,1815,3151,683,2773,1836,1043,400
1649034422.000225,200,600,0,0,2162,2954,534,2635,2080,938,400
1649034422.000226,200,600,0,0,2493,2693,465,2452,2312,890,400
1649034422.000227,200,600,0,0,2876,2273,502,2157,2580,916,400
1649034422.000228,200,600,0,0,3095,1929,621,1916,2734,999,400
1649034422.000229,200,600,0,0,3243,1580,821,1672,2837,1139,400
1649034422.000230,200,600,0,0,3312,1151,1186,1371,2886,1395,400
1649034422.000231,200,600,0,0,3265,877,1509,1178,2853,1622,400
1649034422.000232,200,600,0,0,3225,661,1854,1027,2825,1864,400
1649034422.000233,200,600,0,0,2932,521,2201,929,2620,2107,400
1649034422.000234,200,600,0,0,2565,461,2630,888,2363,2408,400
1649034422.000235,200,600,0,0,2241,516,2902,925,2135,2599,400
1649034422.000236,200,600,0,0,1895,652,3122,1021,1893,2753,400
1649034422.000237,200,600,0,0,1549,861,3246,1167,1650,2840,400
1649034422.000238,200,600,0,0,1122,1234,3311,1429,1351,2886,400
1649034422.000239,200,600,0,0,853,1562,3251,1659,1162,2844,400
1649034422.000240,200,600,0,0,645,1908,3121,1902,1016,2752,400
1649034422.000241,200,600,0,0,486,2364,2813,2221,904,2536,400
1649034422.000242,200,600,0,0,463,2675,2531,2439,888,2339,400
1649034422.000243,200,600,0,0,525,2940,2203,2625,931,2108,400
1649034422.000244,200,600,0,0,733,3193,1740,2803,1077,1784,400
1649034423.000245,200,600,0,0,971,3292,1400,2872,1244,1546,400
1649034423.000246,200,600,0,0,1263,3307,1090,2883,1449,1328,400
1649034423.000247,200,600,0,0,1618,3198,756,2806,1699,1094,400
1649034423.000248,200,600,0,0,1967,3022,573,2683,1943,965,400
1649034423.000249,200,600,0,0,2394,2779,475,2512,2243,897,400
1649034423.000250,200,600,0,0,2703,2483,469,2304,2459,892,400
1649034423.000251,200,600,0,0,3035,2036,574,1991,2692,966,400
1649034423.000252,200,600,0,0,3206,1686,752,1746,2812,1091,400
1649034423.000253,200,600,0,0,3298,1350,1000,1511,2876,1265,400
1649034423.000254,200,600,0,0,3305,989,1417,1233,2870,1557,400
1649034423.000255,200,600,0,0,3184,720,1746,1069,2796,1788,400
1649034423.000256,200,600,0,0,3002,555,2097,953,2669,2034,400
1649034423.000257,200,600,0,0,2753,471,2442,894,2494,2276,400
1649034423.000258,200,600,0,0,2344,491,2824,908,2207,2544,400
1649034423.000259,200,600,0,0,2003,601,3062,985,1968,2711,400
1649034423.000260,200,600,0,0,1654,789,3213,1117,1724,2816,400
1649034423.000261,200,600,0,0,1320,1043,3303,1295,1489,2880,400
1649034423.000262,200,600,0,0,930,1457,3289,1585,1216,2870,400
1649034423.000263,200,600,0,0,702,1799,3163,1825,1056,2782,400
1649034423.000264,200,600,0,0,545,2147,2967,2069,946,2644,400
1649034423.000265,200,600,0,0,461,2583,2625,2375,888,2405,400
1649034423.000266,200,600,0,0,497,2865,2304,2573,912,2179,400
1649034423.000267,200,600,0,0,616,3088,1964,2729,995,1941,400
1649034423.000268,200,600,0,0,811,3238,1616,2834,1132,1697,400
1649034423.000269,200,600,0,0,1079,3312,1006,2886,1320,1269,400
1649034423.000270,200,600,0,0,1489,3268,905,2855,1607,1198,400
1649034423.000271,200,600,0,0,1833,3143,674,2768,1849,1036,400
1649034423.000272,200,600,0,0,2293,2860,497,2569,2171,912,400
1649034423.000273,200,600,0,0,2612,2579,461,2372,2396,888,400
1649034423.000274,200,600,0,0,2888,2256,509,2145,2589,921,400
1649034423.000275,200,600,0,0,3105,1911,808,1904,2741,1130,400
1649034423.000276,200,600,0,0,3278,1452,927,1582,2862,1213,400
1649034423.000277,200,600,0,0,3312,1136,1202,1360,2886,1406,400
1649034423.000278,200,600,0,0,3261,864,1704,1169,2850,1759,400
1649034423.000279,200,600,0,0,3066,598,1988,983,2713,1958,400
1649034423.000280,200,600,0,0,2836,489,2341,906,2552,2205,400
1649034423.000281,200,600,0,0,2550,463,2645,888,2352,2418,400
1649034423.000282,200,600,0,0,2224,521,2912,929,2123,2606,400
1649034423.000283,200,600,0,0,1761,724,3182,1072,1799,2795,400
1649034423.000284,200,600,0,0,1420,959,3289,1236,1560,2870,400
1649034423.000285,200,600,0,0,1107,1249,3310,1439,1340,2885,400
1649034423.000286,200,600,0,0,765,1694,3207,1751,1100,2813,400
1649034423.000287,200,600,0,0,585,2042,3036,1996,974,2693,400
1649034423.000288,200,600,0,0,482,2381,2810,2233,902,2534,400
1649034423.000289,200,600,0,0,464,2690,2515,2450,889,2327,400
1649034423.000290,200,600,0,0,571,3026,1892,2686,964,1891,400
1649034423.000291,200,600,0,0,743,3200,1719,2808,1085,1769,400
1649034423.000292,200,600,0,0,984,3295,1384,2874,1254,1534,400
1649034423.000293,200,600,0,0,1279,3306,1067,2882,1461,1312,400
1649034423.000294,200,600,0,0,1725,3191,745,2801,1773,1086,400
1649034423.000295,200,600,0,0,2074,3011,566,2675,2018,960,400
1649034423.000296,200,600,0,0,2411,2765,475,2503,2254,897,400
1649034423.000297,200,600,0,0,2809,2358,483,2217,2533,903,400
1649034423.000298,200,600,0,0,3045,2018,590,1979,2699,977,400
1649034423.000299,200,600,0,0,3212,1670,763,1734,2816,1099,400
1649034423.000300,200,600,0,0,3300,1334,1014,1499,2878,1275,400
1649034423.000301,200,600,0,0,3285,941,1423,1223,2867,1562,400
1649034423.000302,200,600,0,0,3177,710,1764,1061,2791,1801,400
1649034423.000303,200,600,0,0,2991,550,2112,949,2661,2045,400
1649034423.000304,200,600,0,0,2643,461,2561,888,2417,2359,400
1649034423.000305,200,600,0,0,2327,493,2835,909,2195,2552,400
1649034423.000306,200,600,0,0,1985,609,3075,991,1955,2720,400
1649034423.000307,200,600,0,0,1637,801,3230,1125,1711,2828,400
1649034423.000308,200,600,0,0,1199,1156,3312,1374,1405,2886,400
1649034423.000309,200,600,0,0,917,1475,3274,1598,1206,2859,400
1649034423.000310,200,600,0,0,692,1817,3167,1838,1049,2784,400
1649034423.000311,200,600,0,0,505,2278,2887,2161,918,2588,400
1649034423.000312,200,600,0,0,461,2598,2432,2386,888,2269,400
1649034423.000313,200,600,0,0,501,2877,2279,2581,915,2161,400
1649034423.000314,200,600,0,0,624,3097,1946,2736,1001,1928,400
1649034423.000315,200,600,0,0,993,3274,1474,2859,1260,1597,400
1649034423.000316,200,600,0,0,1184,3312,1166,2886,1394,1381,400
1649034423.000317,200,600,0,0,1506,3264,889,2853,1619,1187,400
1649034423.000318,200,600,0,0,1851,3135,664,2762,1861,1029,400
1649034423.000319,200,600,0,0,2310,2847,504,2560,2183,917,400
1649034423.000320,200,600,0,0,2628,2562,461,2360,2406,888,400
1649034423.000321,200,600,0,0,2901,2238,514,2133,2598,924,400
1649034423.000322,200,600,0,0,3169,1775,700,1808,2786,1054,400
1649034423.000323,200,600,0,0,3282,1435,929,1570,2865,1215,400
1649034423.000324,200,600,0,0,3311,1120,1229,1349,2886,1425,400
1649034423.000325,200,600,0,0,3256,851,1543,1161,2847,1646,400
