1649034240,200,600,0,0,1361,1007,3297,1270,1518,2876,400
400
1649034241.000001,200,600,0,0,964,1414,3289,1555,1239,2870,400
1649034241.000002,200,600,0,0,728,1755,3183,1794,1074,2795,400
1649034241.000003,200,600,0,0,560,2103,3010,2038,957,2674,400
1649034241.000004,200,600,0,0,473,2439,2758,2274,895,2498,400
1649034241.000005,200,600,0,0,487,2832,2350,2549,905,2211,400
1649034241.000006,200,600,0,0,596,3063,2008,2711,981,1972,400
1649034241.000007,200,600,0,0,782,3223,1660,2824,1112,1728,400
1649034241.000008,200,600,0,0,1231,3311,1112,2885,1427,1343,400
1649034241.000009,200,600,0,0,1558,3251,843,2843,1656,1155,400
1649034241.000010,200,600,0,0,1904,3108,470,2743,1899,893,400
1649034241.000011,200,600,0,0,2361,2807,485,2532,2219,903,400
1649034241.000012,200,600,0,0,2673,2515,466,2327,2438,890,400
1649034241.000013,200,600,0,0,2938,2185,518,2096,2624,927,400
1649034241.000014,200,600,0,0,3191,1723,728,1772,2802,1074,400
1649034241.000015,200,600,0,0,3292,1384,983,1534,2872,1253,400
1649034241.000016,200,600,0,0,3308,1075,1266,1318,2884,1451,400
1649034241.000017,200,600,0,0,3199,741,1713,1084,2807,1765,400
1649034241.000018,200,600,0,0,3024,570,2237,963,2684,2133,400
1649034241.000019,200,600,0,0,2871,476,2408,897,2577,2252,400
1649034241.000020,200,600,0,0,2485,466,2705,890,2306,2460,400
1649034241.000021,200,600,0,0,2038,587,3044,975,1993,2698,400
1649034241.000022,200,600,0,0,1690,767,3210,1101,1749,2815,400
1649034241.000023,200,600,0,0,1442,1016,3301,1276,1575,2878,400
1649034241.000024,200,600,0,0,1048,1315,3302,1486,1299,2879,400
1649034241.000025,200,600,0,0,722,1765,3187,1801,1070,2799,400
1649034241.000026,200,600,0,0,557,2113,2993,2045,954,2662,400
1649034241.000027,200,600,0,0,472,2447,2751,2280,894,2493,400
1649034241.000028,200,600,0,0,489,2839,2341,2554,907,2205,400
1649034241.000029,200,600,0,0,600,3068,1989,2715,984,1958,400
1649034241.000030,200,600,0,0,787,3227,1651,2827,1116,1721,400
1649034241.000031,200,600,0,0,1041,3305,1317,2881,1293,1487,400
1649034241.000032,200,600,0,0,1454,3277,917,2861,1583,1207,400
1649034241.000033,200,600,0,0,1886,3159,704,2779,1886,1057,400
1649034241.000034,200,600,0,0,2145,2966,540,2644,2068,942,400
1649034241.000035,200,600,0,0,2581,2610,461,2394,2374,888,400
1649034241.000036,200,600,0,0,2951,2290,501,2169,2633,915,400
1649034241.000037,200,600,0,0,3086,1945,624,1928,2727,1001,400
1649034241.000038,200,600,0,0,3237,1599,987,1685,2834,1256,400
1649034241.000039,200,600,0,0,3313,1165,1349,1381,2886,1509,400
1649034241.000040,200,600,0,0,3270,888,1491,1186,2856,1609,400
1649034241.000041,200,600,0,0,3144,672,1838,1035,2769,1853,400
1649034241.000042,200,600,0,0,2944,526,2183,933,2628,2094,400
1649034241.000043,200,600,0,0,2581,461,2614,888,2374,2397,400
1649034241.000044,200,600,0,0,2258,511,2898,922,2147,2596,400
